PERIODO	COLE_COD_DANE	COLE_INST_NOMBRE	COLE_CODMPIO_COLEGIO	COLE_MPIO_MUNICIPIO	COLE_COD_DEPTO	COLE_DEPTO_COLEGIO	COLE_NATURALEZA	COLE_GRADO	COLE_CALENDARIO_COLEGIO	COLE_GENEROPOBLACION	MATRICULADOS_ULTIMOS_3	EVALUADOS_ULTIMOS_3	INDICE_MATEMATICAS	INDICE_C_NATURALES	INDICE_SOCIALES_CIUDADANAS	INDICE_LECTURA_CRITICA	INDICE_INGLES	INDICE_TOTAL	COLE_CATEGORIA
20182	270215000190	I.E. DON ALONSO	70215	COROZAL	70	SUCRE	OFICIAL	11	A	MI	45	44	0,6889	0,6851	0,6461	0,6743	0,6933	0,6751	B
20182	176400000019	IE SAN JOSE	76400	LA UNIÓN	76	VALLE	OFICIAL	11	A	MI	215	215	0,78	0,7719	0,7645	0,7952	0,7463	0,7755	A+
20182	285010000364	IE LUIS MARIA JIMENEZ	85010	AGUAZUL	85	CASANARE	OFICIAL	11	A	MI	86	85	0,7293	0,7462	0,6668	0,7085	0,7052	0,7121	B
20182	125823000291	INSTITUCION EDUCATIVA DEPARTAMENTAL DE TOPAIPI	25823	TOPAIPÍ	25	CUNDINAMARCA	OFICIAL	11	A	MI	71	68	0,5962	0,6333	0,6075	0,6364	0,6048	0,6173	D
20182	225290000914	INSTITUCION EDUCATIVA MUNICIPAL PROMOCION SOCIAL	25290	FUSAGASUGÁ	25	CUNDINAMARCA	OFICIAL	11	A	MI	29	29	0,6827	0,6903	0,6533	0,7164	0,6238	0,6809	B
20182	368081000066	COL SANTA TERESITA                                                                                  	68081	BARRANCABERMEJA	68	SANTANDER	NO OFICIAL	11	A	MI	61	60	0,8004	0,8248	0,8123	0,8257	0,8402	0,8177	A+
20182	220228000655	I.E. AGUSTIN RANGEL	20228	CURUMANÍ	20	CESAR	OFICIAL	11	A	MI	115	113	0,5841	0,6094	0,5667	0,6201	0,5674	0,5929	D
20182	150001004621	INSTITUCION EDUCATIVA COL. GUILLERMO NIÑO MEDINA	50001	VILLAVICENCIO	50	META	OFICIAL	11	A	MI	276	270	0,7472	0,7214	0,6994	0,745	0,7191	0,7275	A
20182	199001000919	I.E. NORMAL SUPERIOR FEDERICO LLERAS ACOSTA	99001	PUERTO CARREÑO	99	VICHADA	OFICIAL	11	A	MI	159	151	0,6155	0,648	0,6194	0,6477	0,6087	0,6308	C
20182	108433075663	INSTITUCION EDUCATIVA VILLA CAMPO	8433	MALAMBO	8	ATLANTICO	OFICIAL	11	A	MI	56	53	0,5478	0,6022	0,5449	0,5936	0,5819	0,5729	D
20182	170001000201	INSTITUCION EDUCATIVA NUESTRA SEÑORA DE  FATIMA	70001	SINCELEJO	70	SUCRE	OFICIAL	11	A	MI	79	79	0,7432	0,7581	0,7434	0,7494	0,7631	0,7497	A
20182	144855000506	INSTITUCIÓN EDUCATIVA TECNICA INMACULADA LIÑAN	44855	URUMITA	44	LA GUAJIRA	OFICIAL	11	A	MI	143	138	0,6463	0,6646	0,6074	0,6758	0,6251	0,6467	C
20182	225805000211	INSTITUCIÓN EDUCATIVA TÉCNICO AGROPECUARIO CALANDAIMA	25805	TIBACUY	25	CUNDINAMARCA	OFICIAL	11	A	MI	37	35	0,7102	0,681	0,6543	0,7001	0,6247	0,6817	B
20182	185015000104	I.E. JOSE ANTONIO GALAN	85015	CHÁMEZA	85	CASANARE	OFICIAL	11	A	MI	61	60	0,6712	0,6798	0,6634	0,6848	0,6331	0,6716	B
20182	185015000104	I.E. JOSE ANTONIO GALAN	85015	CHÁMEZA	85	CASANARE	OFICIAL	26	A	MI	21	21	0,5325	0,5858	0,533	0,5352	0,5575	0,5475	D
20182	220175017836	I.E. SAMUEL ARRIETA MOLINA	20175	CHIMICHAGUA	20	CESAR	OFICIAL	11	A	MI	53	51	0,5683	0,5981	0,5933	0,6305	0,5718	0,5955	D
20182	305001003599	COLEGIO SAN JOSE DE LA SALLE	5001	MEDELLÍN	5	ANTIOQUIA	NO OFICIAL	11	A	MI	288	285	0,8174	0,8068	0,8155	0,8136	0,8743	0,818	A+
20182	185125000029	I.E. LUIS HERNANDEZ VARGAS	85125	HATO COROZAL	85	CASANARE	OFICIAL	11	A	MI	118	117	0,6957	0,6968	0,6634	0,6962	0,6678	0,6865	B
20182	185125000029	I.E. LUIS HERNANDEZ VARGAS	85125	HATO COROZAL	85	CASANARE	OFICIAL	26	A	MI	23	20	0,5545	0,5714	0,549	0,5882	0,596	0,5681	D
20182	215759000664	INSTITUCION EDUCATIVA SILVESTRE ARENAS	15759	SOGAMOSO	15	BOYACA	OFICIAL	11	A	MI	158	156	0,7402	0,7458	0,7234	0,7431	0,6978	0,735	A
20182	268575000692	INSTITUCION EDUCATIVA EL PEDRAL	68575	PUERTO WILCHES	68	SANTANDER	OFICIAL	11	A	MI	65	64	0,6727	0,6596	0,6279	0,6866	0,6686	0,6622	C
20182	168001000541	IE GABRIELA MISTRAL	68001	BUCARAMANGA	68	SANTANDER	OFICIAL	11	A	F	306	304	0,8205	0,8203	0,7984	0,8166	0,8155	0,8141	A+
20182	168001000550	I E ACAD AURELIO MARTINEZ MUTIS	68001	BUCARAMANGA	68	SANTANDER	OFICIAL	11	A	MI	381	378	0,781	0,7868	0,7629	0,7849	0,7404	0,7759	A+
20182	268051000172	INSTITUCION EDUCATIVA  EL PORTICO	68051	ARATOCA	68	SANTANDER	OFICIAL	11	A	MI	98	95	0,6767	0,7105	0,6759	0,6957	0,6629	0,6877	B
20182	266318000026	IE SAN CLEMENTE	66318	GUÁTICA	66	RISARALDA	OFICIAL	11	A	MI	80	78	0,6502	0,7013	0,636	0,6809	0,6339	0,6646	C
20182	266318000026	IE SAN CLEMENTE	66318	GUÁTICA	66	RISARALDA	OFICIAL	26	A	MI	19	16	0,4794	0,5113	0,5124	0,5811	0,4761	0,5176	D
20182	376834000296	COLEGIO SAN FRANCISCO	76834	TULUÁ	76	VALLE	NO OFICIAL	11	A	MI	83	82	0,79	0,8001	0,8018	0,8107	0,8166	0,8019	A+
20182	123466000056	INST. EDC. ALIANZA PARA EL PROGRESO	23466	MONTELÍBANO	23	CORDOBA	OFICIAL	11	A	MI	125	123	0,6183	0,6301	0,6155	0,6755	0,6028	0,6324	C
20182	413140000208	I.E.T.A. JOSE ANTONIO GALAN DE HATOVIEJO	13140	CALAMAR	13	BOLIVAR	OFICIAL	11	A	MI	121	112	0,5501	0,5987	0,5337	0,5996	0,5834	0,5715	D
20182	213188000057	I.E. SAN FRANCISCO DE LOBA	13188	CICUCO	13	BOLIVAR	OFICIAL	11	A	MI	38	34	0,6084	0,664	0,5827	0,6531	0,5846	0,6238	C
20182	191540000255	I.E. COLEGIO TECNICO AGROPECUARIO JOSE CELESTINO MUTIS	91540	PUERTO NARIÑO	91	AMAZONAS	OFICIAL	11	A	MI	104	95	0,5097	0,5558	0,5419	0,5855	0,5812	0,5508	D
20182	120011001039	I.E. SAN MIGUEL	20011	AGUACHICA	20	CESAR	OFICIAL	11	A	MI	227	222	0,6347	0,6337	0,6106	0,6666	0,599	0,6335	C
20182	220011001254	I.E. VILLA DE SAN ANDRES	20011	AGUACHICA	20	CESAR	OFICIAL	11	A	MI	74	73	0,6246	0,6426	0,5823	0,6535	0,6187	0,6252	C
20182	105088000877	IE MARCO FIDEL SUAREZ	5088	BELLO	5	ANTIOQUIA	OFICIAL	11	A	MI	481	459	0,6962	0,6935	0,6967	0,7433	0,7094	0,7076	B
20182	105088001415	IE ABRAHAM REYES	5088	BELLO	5	ANTIOQUIA	OFICIAL	11	A	MI	171	168	0,7011	0,7076	0,705	0,747	0,6627	0,7111	B
20182	105088001415	IE ABRAHAM REYES	5088	BELLO	5	ANTIOQUIA	OFICIAL	26	A	MI	86	69	0,5072	0,5233	0,5327	0,5805	0,5343	0,5358	D
20182	105088001709	IE NUEVA GENERACION	5088	BELLO	5	ANTIOQUIA	OFICIAL	11	A	MI	206	205	0,8288	0,8059	0,8075	0,8209	0,7805	0,8131	A+
20182	176001007166	INSTITUCION EDUCATIVA TECNICO INDUSTRIAL JOSE MARIA CARBONELL	76001	CALI	76	VALLE	OFICIAL	11	A	MI	396	389	0,7765	0,7867	0,7768	0,7889	0,7751	0,7817	A+
20182	111265000017	COLEGIO LA PALESTINA (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	410	374	0,7203	0,746	0,7086	0,7395	0,7212	0,728	A
20182	111265000025	COLEGIO GENERAL SANTANDER (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	546	528	0,7032	0,7191	0,7021	0,732	0,7049	0,7134	B
20182	111265000408	COLEGIO NIDIA QUINTERO DE TURBAY (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	513	478	0,735	0,7399	0,7204	0,7451	0,7264	0,7344	A
20182	241807000427	IE EL TEJAR	41807	TIMANÁ	41	HUILA	OFICIAL	11	A	MI	85	81	0,6613	0,6551	0,6396	0,6876	0,6302	0,6585	C
20182	241807000079	IE CASCAJAL	41807	TIMANÁ	41	HUILA	OFICIAL	11	A	MI	67	67	0,7064	0,7446	0,6937	0,7271	0,6831	0,7153	B
20182	341001005431	COL PIAGET	41001	NEIVA	41	HUILA	NO OFICIAL	11	A	MI	238	229	0,7492	0,7432	0,7166	0,7542	0,7707	0,7431	A
20182	191001000012	I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA	91001	LETICIA	91	AMAZONAS	OFICIAL	11	A	MI	634	620	0,626	0,6521	0,6316	0,6762	0,6516	0,6468	C
20182	320001006287	I.E. LUIS OVIDIO RINCON LOBO	20001	VALLEDUPAR	20	CESAR	OFICIAL	11	A	MI	114	111	0,6878	0,6782	0,6265	0,692	0,6159	0,6669	C
20182	220001002791	I.E. LUIS RODRIGUEZ VALERA	20001	VALLEDUPAR	20	CESAR	OFICIAL	11	A	MI	180	175	0,5805	0,6077	0,5801	0,6396	0,5879	0,6009	D
20182	113442000718	I.E.T. AGROINDUSTRIAL DE SAN PABLO	13442	MARÍA LA BAJA	13	BOLIVAR	OFICIAL	11	A	MI	99	93	0,5428	0,5856	0,5338	0,601	0,5518	0,5648	D
20182	105001018759	INST EDUC FE Y ALEGRIA EL LIMONAR	5001	MEDELLÍN	5	ANTIOQUIA	OFICIAL	11	A	MI	136	131	0,6581	0,6491	0,6723	0,7189	0,6621	0,6736	B
20182	205001009797	INST EDUC MANUEL J. BETANCUR	5001	MEDELLÍN	5	ANTIOQUIA	OFICIAL	11	A	MI	280	269	0,7542	0,7382	0,7297	0,7668	0,7333	0,7461	A
20182	220001000543	I.E. MAGOLA HERNANDEZ PARDO	20570	PUEBLO BELLO	20	CESAR	OFICIAL	11	A	MI	205	204	0,6988	0,6701	0,6453	0,7024	0,6259	0,6751	B
20182	123807003717	INSTITUCION EDUCATIVA NUEVO ORIENTE	23807	TIERRALTA	23	CORDOBA	OFICIAL	11	A	MI	167	163	0,6441	0,6848	0,6793	0,7055	0,6582	0,6769	B
20182	170771000030	INST EDUC NUESTRA SEÑORA DE LAS MERCEDES	70771	SUCRE	70	SUCRE	OFICIAL	11	A	MI	131	127	0,617	0,6562	0,6049	0,6617	0,5728	0,6302	C
20182	120001001201	IE UPAR	20001	VALLEDUPAR	20	CESAR	OFICIAL	11	A	MI	414	408	0,6606	0,6868	0,6435	0,6941	0,639	0,6688	C
20182	120001003751	IE CASIMIRO RAUL MAESTRE	20001	VALLEDUPAR	20	CESAR	OFICIAL	11	A	MI	243	238	0,6455	0,6701	0,6411	0,6785	0,6512	0,6582	C
20182	268770000231	COLEGIO LUIS CARLOS GALAN SARMIENTO	68770	SUAITA	68	SANTANDER	OFICIAL	11	A	MI	160	156	0,751	0,7325	0,719	0,7411	0,6806	0,7316	A
20182	241298000773	IE CAGUANCITO	41298	GARZÓN	41	HUILA	OFICIAL	11	A	MI	109	105	0,7033	0,7207	0,7033	0,7269	0,6453	0,7083	B
20182	241298000901	IE EL RECREO	41298	GARZÓN	41	HUILA	OFICIAL	11	A	MI	70	67	0,6668	0,6741	0,636	0,6787	0,6309	0,6614	C
20182	241298000901	IE EL RECREO	41298	GARZÓN	41	HUILA	OFICIAL	26	A	MI	61	54	0,5327	0,5783	0,5556	0,6055	0,5239	0,5646	D
20182	205490001213	I. E. R. EL TOTUMO	5490	NECOCLÍ	5	ANTIOQUIA	OFICIAL	11	A	MI	130	124	0,5918	0,6385	0,583	0,6278	0,569	0,6071	D
20182	219130000497	I.E. EL TUNEL	19130	CAJIBÍO	19	CAUCA	OFICIAL	11	A	MI	62	57	0,5843	0,6193	0,5865	0,6104	0,636	0,6029	D
20182	215176000216	I.E.T. LOS COMUNEROS	15176	CHIQUINQUIRÁ	15	BOYACA	OFICIAL	11	A	MI	70	70	0,7359	0,7322	0,7141	0,7273	0,7057	0,7257	A
20182	285300000112	IE MANUEL ELKIN PATARROYO	85300	SABANALARGA	85	CASANARE	OFICIAL	11	A	MI	58	58	0,6789	0,7205	0,6768	0,711	0,653	0,6934	B
20182	223555000382	INSTITUCION EDUCATIVA ALBERTO ALZATE PATIÑO	23555	PLANETA RICA	23	CORDOBA	OFICIAL	11	A	MI	102	84	0,5308	0,5781	0,5638	0,6033	0,5475	0,5673	D
20182	119573000339	I.E. POLITECNICO LA MILAGROSA	19573	PUERTO TEJADA	19	CAUCA	OFICIAL	11	A	MI	79	77	0,5724	0,5765	0,5824	0,6418	0,5566	0,5905	D
20182	168322000080	COLEGIO MANUELA BELTRAN	68322	GUAPOTÁ	68	SANTANDER	OFICIAL	11	A	MI	79	79	0,7388	0,7389	0,7001	0,7339	0,6574	0,7225	A
20182	225797000207	INSTITUCION EDUCATIVA DEPARTAMENTAL BETULIA	25797	TENA	25	CUNDINAMARCA	OFICIAL	11	A	MI	145	144	0,7014	0,6986	0,6806	0,7251	0,6986	0,7012	B
20182	125799000161	I.E.D. ENRIQUE SANTOS MONTEJO	25799	TENJO	25	CUNDINAMARCA	OFICIAL	11	A	MI	336	329	0,7013	0,7062	0,6726	0,7168	0,6651	0,6966	B
20182	108421000013	INSTITUCION EDUCATIVA SAN JOSE DE LURUACO	8421	LURUACO	8	ATLANTICO	OFICIAL	11	A	MI	356	298	0,5464	0,5939	0,5495	0,6054	0,5904	0,5751	D
20182	276892001133	IE JOSE ANTONIO GALAN	76892	YUMBO	76	VALLE	OFICIAL	11	A	MI	105	104	0,6472	0,6577	0,6433	0,6873	0,6468	0,658	C
20182	120013000463	I.E. NACIONAL AGUSTIN CODAZZI	20013	AGUSTÍN CODAZZI	20	CESAR	OFICIAL	11	A	MI	661	635	0,6774	0,6884	0,6496	0,6951	0,6641	0,6766	B
20182	176001022360	INSTITUCION EDUCATIVA TECNICA COMERCIAL LAS AMERICAS	76001	CALI	76	VALLE	OFICIAL	11	A	MI	558	547	0,6861	0,6996	0,6829	0,7295	0,7026	0,6997	B
20182	176001020065	INSTITUCION EDUCATIVA CELMIRA BUENO DE OREJUELA	76001	CALI	76	VALLE	OFICIAL	11	A	MI	353	341	0,7077	0,7141	0,6988	0,7272	0,7117	0,7119	B
20182	176001020065	INSTITUCION EDUCATIVA CELMIRA BUENO DE OREJUELA	76001	CALI	76	VALLE	OFICIAL	26	A	MI	111	96	0,507	0,5714	0,5551	0,6035	0,5912	0,5617	D
20182	176001017374	INSTITUCION EDUCATIVA GABRIELA MISTRAL	76001	CALI	76	VALLE	OFICIAL	11	A	MI	506	459	0,5876	0,6089	0,5897	0,6545	0,6072	0,6099	D
20182	152405000631	INSTITUCION EDUCATIVA EL PALMAR	52405	LEIVA	52	NARIÑO	OFICIAL	11	A	MI	69	68	0,6076	0,6336	0,5856	0,629	0,5976	0,6127	D
20182	325430000060	COLEGIO AGRICOLA SAN PEDRO	25430	MADRID	25	CUNDINAMARCA	NO OFICIAL	11	A	MI	223	218	0,7271	0,724	0,6871	0,7364	0,7187	0,7187	B
20182	205686000223	I.E.R. MONSEÑOR MIGUEL ANGEL BUILES	5686	SANTA ROSA DE OSOS	5	ANTIOQUIA	OFICIAL	11	A	MI	47	45	0,6406	0,6423	0,6184	0,6674	0,6305	0,6413	C
20182	120614000444	I.E. ALFONSO LOPEZ	20614	RÍO DE ORO	20	CESAR	OFICIAL	11	A	MI	108	108	0,6728	0,6766	0,6559	0,7002	0,696	0,6779	B
20182	254820000856	COL GIBRALTAR	54820	TOLEDO	54	NORTE SANTANDER	OFICIAL	11	A	MI	38	38	0,7404	0,7363	0,6872	0,711	0,6594	0,7141	B
20182	205887001350	I. E. EL CEDRO	5887	YARUMAL	5	ANTIOQUIA	OFICIAL	11	A	MI	28	23	0,5379	0,5768	0,5901	0,6189	0,5287	0,5769	D
20182	270713013754	INST EDUC LIBERTAD	70713	SAN ONOFRE	70	SUCRE	OFICIAL	11	A	MI	64	64	0,5986	0,6167	0,5556	0,6316	0,5577	0,5973	D
20182	268077000235	COLEGIO  TRINIDAD CAMACHO PINZON	68077	BARBOSA	68	SANTANDER	OFICIAL	11	A	MI	242	238	0,7475	0,7456	0,7329	0,7567	0,7126	0,7431	A
20182	123417001632	IE ANTONIO DE LA TORRE Y MIRANDA	23417	LORICA	23	CORDOBA	OFICIAL	11	A	MI	414	406	0,6285	0,6489	0,6371	0,6721	0,6152	0,6442	C
20182	154001000931	COLEGIO MUNICIPAL MARÍA CONCEPCIÓN LOPERENA.	54001	CÚCUTA	54	NORTE SANTANDER	OFICIAL	11	A	MI	601	585	0,7149	0,7051	0,668	0,728	0,6708	0,7015	B
20182	154001009017	COL EUSTORGIO COLMENARES BAPTISTA	54001	CÚCUTA	54	NORTE SANTANDER	OFICIAL	11	A	MI	249	247	0,7047	0,6912	0,6735	0,7202	0,6769	0,6958	B
20182	170708000364	I.E. TÉCNICO AGROPECUARIO EL LIMON	70708	SAN MARCOS	70	SUCRE	OFICIAL	11	A	MI	113	111	0,5318	0,6077	0,556	0,6115	0,5824	0,5772	D
20182	163190000288	LIBRE	63190	CIRCASIA	63	QUINDIO	OFICIAL	11	A	MI	163	154	0,674	0,684	0,6715	0,6997	0,6555	0,6803	B
20182	168296000017	COLEGIO INTEGRADO ALFONSO GOMEZ GOMEZ	68296	GALÁN	68	SANTANDER	OFICIAL	26	A	MI	18	16	0,4922	0,5772	0,5532	0,5668	0,5319	0,5461	D
20182	176001037600	INSTITUCION EDUCATIVA TECNICO INDUSTRIAL  MULTIPROPOSITO	76001	CALI	76	VALLE	OFICIAL	11	A	MI	271	254	0,6018	0,6358	0,5966	0,6519	0,6106	0,6207	C
20182	266001004654	IE MUNDO NUEVO	66001	PEREIRA	66	RISARALDA	OFICIAL	11	A	MI	44	42	0,7257	0,707	0,7032	0,7239	0,7018	0,7139	B
20182	219392000986	INSTITUCION EDUCATIVA NUEVA GENERACION	19392	LA SIERRA	19	CAUCA	OFICIAL	11	A	MI	66	63	0,6215	0,6908	0,6259	0,6665	0,6182	0,6487	C
20182	250680000138	IE SIMON BOLIVAR	50680	SAN CARLOS DE GUAROA	50	META	OFICIAL	11	A	MI	126	122	0,6176	0,6543	0,595	0,6537	0,5861	0,6267	C
20182	250680000138	IE SIMON BOLIVAR	50680	SAN CARLOS DE GUAROA	50	META	OFICIAL	26	A	MI	19	18	0,473	0,5021	0,5112	0,582	0,476	0,5139	D
20182	276041000746	IE EL PLACER	76041	ANSERMANUEVO	76	VALLE	OFICIAL	11	A	MI	36	36	0,5936	0,6239	0,609	0,6703	0,6106	0,6231	C
20182	117614000745	INSTITUCION EDUCATIVA RIOSUCIO	17614	RIOSUCIO	17	CALDAS	OFICIAL	11	A	MI	300	279	0,6678	0,6782	0,6719	0,7096	0,6853	0,6821	B
20182	168867000087	COLEGIO SAN JUAN NEPOMUCENO	68867	VETAS	68	SANTANDER	OFICIAL	11	A	MI	57	55	0,6517	0,6802	0,6449	0,6859	0,6569	0,665	C
20182	205051000758	I. E. R. UVEROS	5659	SAN JUAN DE URABÁ	5	ANTIOQUIA	OFICIAL	11	A	MI	159	136	0,5351	0,5549	0,5372	0,5979	0,5502	0,5558	D
20182	205051001401	I. E. R. EL FILO DE DAMAQUIEL	5659	SAN JUAN DE URABÁ	5	ANTIOQUIA	OFICIAL	11	A	MI	93	81	0,5251	0,549	0,5465	0,6052	0,5583	0,5566	D
20182	254810000165	INST EDUCATIVA INTEGRADO PETROLEA	54810	TIBÚ	54	NORTE SANTANDER	OFICIAL	11	A	MI	54	53	0,621	0,6717	0,6165	0,6414	0,5725	0,6326	C
20182	168081001306	INSTITUCION EDUCTIVA MPAL CAMILO TORRES RESTREPO	68081	BARRANCABERMEJA	68	SANTANDER	OFICIAL	11	A	MI	328	321	0,7167	0,6912	0,6803	0,7221	0,6587	0,6992	B
20182	315223000119	I.E. TECNICA NACIONALIZADA PABLO VI	15223	CUBARÁ	15	BOYACA	OFICIAL	11	A	MI	141	134	0,7039	0,7289	0,6604	0,6947	0,6411	0,6927	B
20182	319693000510	I.E.A. SAN SEBASTIAN	19693	SAN SEBASTIÁN	19	CAUCA	OFICIAL	11	A	MI	53	53	0,5545	0,6393	0,5553	0,5721	0,6228	0,5836	D
20182	117001002176	INSTITUCIÓN EDUCATIVA SAN PIO X	17001	MANIZALES	17	CALDAS	OFICIAL	11	A	MI	275	273	0,7096	0,7162	0,6895	0,7225	0,6972	0,7085	B
20182	176001004256	INSTITUCION EDUCATIVA CRISTOBAL COLON	76001	CALI	76	VALLE	OFICIAL	11	A	MI	168	155	0,6131	0,6437	0,614	0,6672	0,6387	0,6348	C
20182	286885000062	I.E.R VILLA AMAZÓNICA	86885	VILLAGARZÓN	86	PUTUMAYO	OFICIAL	11	A	MI	47	46	0,6367	0,6696	0,6517	0,6631	0,6637	0,6559	C
20182	286885000062	I.E.R VILLA AMAZÓNICA	86885	VILLAGARZÓN	86	PUTUMAYO	OFICIAL	26	A	MI	40	34	0,4685	0,5627	0,5344	0,5829	0,5392	0,5373	D
20182	117001000033	INSTITUCION EDUCATIVA SIETE DE AGOSTO	17001	MANIZALES	17	CALDAS	OFICIAL	11	A	MI	90	90	0,6652	0,6731	0,6465	0,7026	0,6806	0,6725	B
20182	250001000531	INSTITUCION EDUCATIVA COLEGIO BASICO BUENOS AIRES	50001	VILLAVICENCIO	50	META	OFICIAL	11	A	MI	74	72	0,7522	0,7562	0,7055	0,7578	0,7483	0,7433	A
20182	215442000057	I.E. LA CABAÑA	15442	MARIPÍ	15	BOYACA	OFICIAL	11	A	MI	47	47	0,6772	0,6808	0,6471	0,682	0,6426	0,6695	C
20182	117524000118	INSTITUCION EDUCATIVA LA SAGRADA FAMILIA	17524	PALESTINA	17	CALDAS	OFICIAL	11	A	MI	172	160	0,6522	0,6807	0,6658	0,6999	0,6562	0,6732	B
20182	117524000118	INSTITUCION EDUCATIVA LA SAGRADA FAMILIA	17524	PALESTINA	17	CALDAS	OFICIAL	26	A	MI	156	144	0,5385	0,5759	0,5672	0,6191	0,5528	0,5735	D
20182	152683000030	INSTITUCION EDUCATIVA NUESTRA SEÑORA DE FATIMA	52683	SANDONÁ	52	NARIÑO	OFICIAL	11	A	MI	160	155	0,7254	0,7377	0,7205	0,7511	0,731	0,7335	A
20182	105001019011	I.E. STELLA VELEZ LONDOÑO	5001	MEDELLÍN	5	ANTIOQUIA	OFICIAL	11	A	MI	151	145	0,7008	0,698	0,6945	0,7316	0,666	0,7031	B
20182	105001001791	INST EDUC MONSEÑOR GERARDO VALENCIA CANO	5001	MEDELLÍN	5	ANTIOQUIA	OFICIAL	11	A	MI	135	127	0,7512	0,7505	0,7475	0,7763	0,7444	0,7555	A
20182	173616000278	INSTITUCION EDUCATIVA TECNICA GENERAL SANTANDER	73616	RIOBLANCO	73	TOLIMA	OFICIAL	11	A	MI	103	100	0,6954	0,6938	0,676	0,7145	0,6564	0,6919	B
20182	105001009652	INST EDUC SAN LORENZO DE ABURRA	5001	MEDELLÍN	5	ANTIOQUIA	OFICIAL	11	A	MI	274	259	0,6767	0,6665	0,6555	0,71	0,6694	0,6766	B
20182	186568000567	IE ALVERNIA	86568	PUERTO ASÍS	86	PUTUMAYO	OFICIAL	11	A	MI	289	281	0,7732	0,7708	0,7317	0,774	0,7766	0,7635	A
20182	219743001062	I.E. DE USENDA	19743	SILVIA	19	CAUCA	OFICIAL	11	A	MI	54	52	0,6358	0,6569	0,6165	0,6516	0,627	0,6392	C
20182	119780000969	I.E.T.A. DE SUAREZ	19780	SUÁREZ	19	CAUCA	OFICIAL	11	A	MI	224	198	0,5392	0,5731	0,5553	0,5977	0,5644	0,5662	D
20182	268689002687	INSTITUCION EDUCATIVA MIRADORES DE LLANA CALIENTE	68689	SAN VICENTE DE CHUCURÍ	68	SANTANDER	OFICIAL	11	A	MI	42	42	0,6836	0,6853	0,6719	0,7055	0,6437	0,6833	B
20182	268689002687	INSTITUCION EDUCATIVA MIRADORES DE LLANA CALIENTE	68689	SAN VICENTE DE CHUCURÍ	68	SANTANDER	OFICIAL	26	A	MI	31	28	0,4907	0,5423	0,5238	0,5476	0,5055	0,5245	D
20182	241306000265	IE CACHAYA	41306	GIGANTE	41	HUILA	OFICIAL	11	A	MI	75	75	0,7003	0,703	0,6944	0,7289	0,664	0,7034	B
20182	105001002976	INST EDUC LA PIEDAD	5001	MEDELLÍN	5	ANTIOQUIA	OFICIAL	11	A	MI	191	183	0,6813	0,6806	0,6273	0,6933	0,6598	0,6698	C
20182	105001013072	INST EDUC MAESTRO PEDRO NEL GOMEZ	5001	MEDELLÍN	5	ANTIOQUIA	OFICIAL	11	A	MI	180	176	0,7159	0,6995	0,7062	0,7393	0,7095	0,7148	B
20182	223001007261	INSTITUCIÓN EDUCATIVA MORINDO SANTA FE	23001	MONTERÍA	23	CORDOBA	OFICIAL	11	A	MI	67	64	0,5808	0,6261	0,6188	0,6425	0,6369	0,6186	D
20182	119001003990	RAFAEL POMBO	19001	POPAYÁN	19	CAUCA	OFICIAL	11	A	MI	179	170	0,6553	0,6711	0,6549	0,7121	0,6601	0,6723	B
20182	105001000175	INST EDUC GABRIEL RESTREPO MORENO	5001	MEDELLÍN	5	ANTIOQUIA	OFICIAL	11	A	MI	141	138	0,6409	0,6467	0,6343	0,6981	0,6391	0,6538	C
20182	105001010855	INST EDUC  ANA DE CASTRILLON	5001	MEDELLÍN	5	ANTIOQUIA	OFICIAL	11	A	MI	189	178	0,6928	0,6782	0,6867	0,7205	0,682	0,6936	B
20182	217388000405	INSTITUCION EDUCATIVA LA FELISA	17388	LA MERCED	17	CALDAS	OFICIAL	11	A	MI	58	55	0,5612	0,6054	0,555	0,6273	0,5811	0,5867	D
20182	217388000405	INSTITUCION EDUCATIVA LA FELISA	17388	LA MERCED	17	CALDAS	OFICIAL	26	A	MI	60	56	0,462	0,5292	0,5214	0,5565	0,5137	0,517	D
20182	217873000375	INSTITUCION EDUCATIVA COLOMBIA	17873	VILLAMARÍA	17	CALDAS	OFICIAL	11	A	MI	40	34	0,6192	0,6437	0,6028	0,6468	0,6089	0,6266	C
20182	217662000387	INSTITUCION EDUCATIVA EL SILENCIO	17662	SAMANÁ	17	CALDAS	OFICIAL	11	A	MI	43	43	0,6429	0,6859	0,6371	0,6666	0,599	0,6536	C
20182	366001006112	COL SAINT ANDREWS	66001	PEREIRA	66	RISARALDA	NO OFICIAL	11	A	MI	31	31	0,8662	0,8482	0,8269	0,8379	0,9182	0,8504	A+
20182	166682001319	INST TECNOL  DE SANTA ROSA	66682	SANTA ROSA DE CABAL	66	RISARALDA	OFICIAL	11	A	MI	383	379	0,7167	0,707	0,6724	0,7189	0,7129	0,7045	B
